Nom structure,Type cours,Nom cours,Jour de la semaine,Heure du début,Heure de fin,Durée,Age1,Age2,Age3,Nom Prof,Info cours1,Info cours2,Niveau1,Niveau2,Age min.,Age max.,Cours individuel / particulier,Cours pour handicapés,Récurrence,Pas cours pendant les vacances scolaires,Date début,Date fin,Stage : J1 (ou cours à plusieurs jours),Heure de début J1,Durée J1,Stage : J2,Heure de début J2,Durée J2,Stage : J3,Heure de début J3,Durée J3,Stage : J4,Heure de début J4,Durée J4,Stage : J5,Heure de début J5,Durée J5,Adhésion / inscription annuelle obligatoire ?,Prix (à p. de) adhésion/inscription annuelle adultes,Prix (à p. de) adhésion/inscription annuelle enfants,Info adhésion / inscription,Gratuit,Prix cours individuel / stage (adhésion obligatoire ou non),Prix cours annuel (1 cours / semaine),Forfait : 2 cours / semaine,Prix cours par semestre,Prix cours par trimestre,Prix cours par mois,Prix carnet 5 cours,Durée validité carnet 5 cours (en nbre de mois),Prix carnet 10 cours,Durée validité carnet 10 cours (en nbre de mois),Prix carnet 20 cours,Durée validité carnet 20 cours,Prix carnet 30 cours,Durée validité carnet 30 cours,Prix carnet 40 cours,Durée validité carnet 40 cours,Prix carnet 50 cours,Durée validité carnet 50 cours,Nbre de cours : XX,Prix carnet XX cours,Durée validité carnet XX cours ,Nbre de cours : YY,Prix carnet YY cours,Durée validité carnet YY cours,Nbre de cours : ZZ,Prix carnet ZZ cours,Durée validité carnet ZZ cours,Carte illimitée,Durée validité carte illimitée,Cours exclus de la carte illimitée,Info prix1,Info prix2,Promo,Tarif étudiant,Tarif jeunes / seniors,Tarif demandeur d'emploi,Tarif RSA / bas revenus,Tarif famille nombreuse,Prix dégressif à p. de 2 cours,Tarif couple,Autres tarifs préférentiels,Offre exceptionnelle,Prix cours d'essai,Détail,Prix1,Type Prix1,Prix2,Type Prix2,Prix3 : prix unitaire approx. (hors adhésion annuelle),Nbre semaines pour calcul Prix3
Temps'Danse14 - Guilleminot,Cours,Danse éveil,Mercredi,11:30 AM,,0:45,Enfant,,,,"Nous proposons aux fripouilles de maternelle un espace de découvertes motrices, d'exploration créative, d'expression corporelle, de danses afin de satisfaire leur besoin inépuisable de jouer, de se mouvoir, de s'exprimer et de s'affirmer, ainsi que leur désir d'autonomie. Les enfants sont accompagnés par une professionnelle dans un climat convivial et une éthique respectueuse de la personnalité de chacun, de ses désirs, de son évolution, de ses besoins physiques et affectifs spécifiques.","Effectif : Les cours de 3 ans réusissent 12 enfants, ceux de 4 ans 14 enfants. Tenue : un justaucorps rose pour les filles; un pantalon noir et tee-shirt blanc pour les garçons. Progression : Les séances étant évolutives, le passage d'un groupe au suivant se fait sur les conseils du professeur. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,4,4,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse éveil,Samedi,12:15 PM,,0:45,Enfant,,,,"Nous proposons aux fripouilles de maternelle un espace de découvertes motrices, d'exploration créative, d'expression corporelle, de danses afin de satisfaire leur besoin inépuisable de jouer, de se mouvoir, de s'exprimer et de s'affirmer, ainsi que leur désir d'autonomie. Les enfants sont accompagnés par une professionnelle dans un climat convivial et une éthique respectueuse de la personnalité de chacun, de ses désirs, de son évolution, de ses besoins physiques et affectifs spécifiques.","Effectif : Les cours de 3 ans réusissent 12 enfants, ceux de 4 ans 14 enfants. Tenue : un justaucorps rose pour les filles; un pantalon noir et tee-shirt blanc pour les garçons. Progression : Les séances étant évolutives, le passage d'un groupe au suivant se fait sur les conseils du professeur. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,4,4,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse Initiation,Mercredi,10:00 AM,,0:45,Enfant,,,,"Approche de la danse par le mouvement et la musique sous forme de jeux et d'amusements. Comme à l'école, l'enfant trouve un cadre adapté à son développement. Un travail très spécifique lui est proposé qui le conduira doucement vers la technique de la danse.","Spectacle des élèves : les classes d’Initiation participent au spectacle de fin d’année. Tenue : dans un souci d'uniformité le professeur choisit une tenue que chaque élève s'engage à porter. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,5,5,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse Initiation,Mercredi,12:15 PM,,0:45,Enfant,,,Blandine Perier,"Approche de la danse par le mouvement et la musique sous forme de jeux et d'amusements. Comme à l'école, l'enfant trouve un cadre adapté à son développement. Un travail très spécifique lui est proposé qui le conduira doucement vers la technique de la danse.","Spectacle des élèves : les classes d’Initiation participent au spectacle de fin d’année. Tenue : dans un souci d'uniformité le professeur choisit une tenue que chaque élève s'engage à porter. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,5,5,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse Initiation,Samedi,1:00 PM,,0:45,Enfant,,,,"Approche de la danse par le mouvement et la musique sous forme de jeux et d'amusements. Comme à l'école, l'enfant trouve un cadre adapté à son développement. Un travail très spécifique lui est proposé qui le conduira doucement vers la technique de la danse.","Spectacle des élèves : les classes d’Initiation participent au spectacle de fin d’année. Tenue : dans un souci d'uniformité le professeur choisit une tenue que chaque élève s'engage à porter. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,5,5,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse Initiation,Mercredi,10:45 AM,,0:45,Enfant,,,Florine Caret,"Approche de la danse par le mouvement et la musique sous forme de jeux et d'amusements. Comme à l'école, l'enfant trouve un cadre adapté à son développement. Un travail très spécifique lui est proposé qui le conduira doucement vers la technique de la danse.","Spectacle des élèves : les classes d’Initiation participent au spectacle de fin d’année. Tenue : dans un souci d'uniformité le professeur choisit une tenue que chaque élève s'engage à porter. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,6,6,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse Initiation,Mercredi,1:15 PM,,0:45,Enfant,,,Florine Caret,"Approche de la danse par le mouvement et la musique sous forme de jeux et d'amusements. Comme à l'école, l'enfant trouve un cadre adapté à son développement. Un travail très spécifique lui est proposé qui le conduira doucement vers la technique de la danse.","Spectacle des élèves : les classes d’Initiation participent au spectacle de fin d’année. Tenue : dans un souci d'uniformité le professeur choisit une tenue que chaque élève s'engage à porter. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,6,6,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse Initiation,Samedi,9:15 AM,,0:45,Enfant,,,Florine Caret,"Approche de la danse par le mouvement et la musique sous forme de jeux et d'amusements. Comme à l'école, l'enfant trouve un cadre adapté à son développement. Un travail très spécifique lui est proposé qui le conduira doucement vers la technique de la danse.","Spectacle des élèves : les classes d’Initiation participent au spectacle de fin d’année. Tenue : dans un souci d'uniformité le professeur choisit une tenue que chaque élève s'engage à porter. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",Ini,,6,6,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse classique,Samedi,10:15 AM,,1:00,Enfant,,,,"Les cours, très vivants et très dansés et ont pour objet de donner aux élèves une solide base technique par les exercices et enchaînements proposés et surtout le plaisir de danser, de progresser, de se dépasser dans une ambiance chaleureuse.","Niveau : Débutant 1. Lieu à confirmer. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",D,,7,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse classique,Mercredi,2:15 PM,,1:00,Enfant,,,,"Les cours, très vivants et très dansés et ont pour objet de donner aux élèves une solide base technique par les exercices et enchaînements proposés et surtout le plaisir de danser, de progresser, de se dépasser dans une ambiance chaleureuse.","Niveau : Débutant 1. Lieu à confirmer. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",D,,7,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse classique,Samedi,11:15 AM,,1:00,Enfant,,,Florine Caret,"Les cours, très vivants et très dansés et ont pour objet de donner aux élèves une solide base technique par les exercices et enchaînements proposés et surtout le plaisir de danser, de progresser, de se dépasser dans une ambiance chaleureuse.","Niveau : Débutant 2. Lieu à confirmer. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",D,,8,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse classique,Mercredi,3:15 PM,,1:00,Enfant,,,Florine Caret,"Les cours, très vivants et très dansés et ont pour objet de donner aux élèves une solide base technique par les exercices et enchaînements proposés et surtout le plaisir de danser, de progresser, de se dépasser dans une ambiance chaleureuse.","Niveau : Débutant 2. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",D,,8,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse classique,Samedi,1:00 PM,,1:00,Enfant,,,Florine Caret,"Les cours, très vivants et très dansés et ont pour objet de donner aux élèves une solide base technique par les exercices et enchaînements proposés et surtout le plaisir de danser, de progresser, de se dépasser dans une ambiance chaleureuse.","Niveau : Préparatoire 3. Lieu à confirmer. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",I,M,9,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
Temps'Danse14 - Guilleminot,Cours,Danse classique,Mercredi,3:15 PM,,1:00,Enfant,,,Florine Caret,"Les cours, très vivants et très dansés et ont pour objet de donner aux élèves une solide base technique par les exercices et enchaînements proposés et surtout le plaisir de danser, de progresser, de se dépasser dans une ambiance chaleureuse.","Niveau : Préparatoire 3. Les tranches d’âge sont données à titre indicatif. Après quelques séances, l’élève sera placé par le professeur dans le groupe de niveau qui lui correspond.",I,M,9,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,160,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,Important : ce prix est le minimum possible mais dépend des revenus du foyer. Tarifs maximum (pour les quotients familiaux les plus élevés) : 300€ / an.,,,,,,,,X,,,,X,Prix pour un 2nd cours hebdomadaire : rajouter entre +55€ et +90€ en fonction de votre quotient familial. Prix pour un 3ème cours hebdomadaire : gratuit pour tous ! Séances découvertes gratuites du 10 septembre au 30 septembre (sauf dans les classes complètes).,160,/ an (1 cours par semaine),90,/ trimestre,5,35
