lasocieteartistique@wanadoo.fr;Nom de la structure;Site web;1_N° + Rue;1_Code postal;1_Ville;2_N° rue;2_Code postal;2_Ville;3_N° rue;3_Code postal;3_Ville;4_N° rue;4_Code postal;4_Ville;5_N° rue;5_Code postal;5_Ville;1_Discipline;2_Discipline;3_Discipline;4_Discipline;5_Discipline;6_Discipline;7_Discipline;8_Discipline;9_Discipline;10_Discipline;"Email 1 =if(or(AD7=AD6,AD7=AD8),""doublon"","""")";Email 2;Email 3;Email 4;Email 5;Tél 1;Tél 2;Tél 3;COMMENTAIRES;Evaluation du référencement : +/-;Qui ?;Rajout
4845;Clac Compagnie;claccompagnie.com;285 rue des Pyrénées;75020;Paris;;;;;;;;;;;;;Comportement & gestion des conflits;Estime de soi & confiance;;;;;;;;;administration@claccompagnie.com;claccompagnie@yahoo.fr;;;;781434796;609511929;;;;Fabrice;15/04/2014
4847;Ecole de théâtre, Paris;http://www.cours-de-theatre-a-paris.fr/;15 rue du Retrait;75020;Paris;109 rue des haies;75020;Paris;32 rue du capitaine Marchal;75020;Paris;20 rue de l'échiquier;75010;Paris;10 rue Augustin Thierry;75019;Paris;Formation d'acteurs;Mise en scène & expression scénique;Improvisation théâtrale;Pratiques théâtrales mixtes;Théâtre de rue;;;;;;compagnielizart@gmail.com;;;;;144689229;609864979;651569133;;;Mehdi;15/04/2014
4853;Djembé Initié;djembeinitie.com;10 rue Boyer;75020;Paris;;;;;;;;;;;;;Djembé & musique africaine;;;;;;;;;;cours@djembeintie.com;contact@djembeinitie.com;;;;632209438;;;;;Elisa;15/04/2014
4855;ISAAC;http://www.i-saac.com/;10 Rue Boyer;75020;Paris;;;;;;;;;;;;;Samba & musique brésilienne;Orchestre & direction d'orchestre;Basse & amplis;Chant & instrument;Salsa, Bachata & Chacha;Congas & musique cubaine;Guitare acoustique;Percussions;Piano;Saxophone;denis@info.com;info@odduara.info;;;;952766077;;;;;Guennole;15/04/2014
4856;Isabelle Jacob;biodanza-iris.com;10 Rue de Bagnolet;75020;Paris;;;;;;;;;;;;;Danse classique;Danse des 5 rythmes, Biodanza & Danse thérapie;;;;;;;;;contact@centre-iris-creativite.com;contact@biodanza-iris.com;;;;618064044;143577471;;;;Mehdi;15/04/2014
4858;La Comédie des Anges;comediedesanges.com;10/12 rue de la Mare;75020;Paris;;;;;;;;;;;;;Improvisation théâtrale;Pratiques théâtrales mixtes;;;;;;;;;comediedesanges@free.fr;;;;;143150785;603523592;;;;Guennole;15/04/2014
4861;Carabistouilles Et Compagnie;carabistouillesetcie.com;16 Rue de Tolbiac;75013;Paris;;;;;;;;;;;;;Art dramatique;;;;;;;;;;diffusion.carabistouilles@gmail.com;carabistouillescie@gmail.com;;;;953206633;671606891;;;;Fabrice;15/04/2014
4862;La Vitrine des Artistes;lavitrinedesartistes.free.fr ;6 Place Gambetta;75020;Paris;38 rue des Amandiers;75020;Paris;85 bis rue de Ménilmontant;75020;Paris;;;;;;;Art dramatique;;;;;;;;;;souadamidou@free.fr;;;;;149729774;663711346;;;;Fabrice;15/04/2014
4863;Free Dance Song;freedancesong.com;81 rue Armand Carrel;75019;Paris;5 rue des Lilas;75020;Paris;;;;;;;;;;Danse contemporaine & moderne;Danse africaine & Afro jazz;Danse des 5 rythmes, Biodanza & Danse thérapie;Danse classique;;;;;;;freedancesong@free.fr;helene.afriat@free.fr;;;;143733544;650862145;;;;Mehdi;15/04/2014
4865;Le Monde d'Azoline;azoline-le-blog.com;106 rue Pelleport;75020;Paris;;;;;;;;;;;;;Peinture acrylique;Peinture;;;;;;;;;azoline@sfr.fr;contact@atelierazoline.fr;;;;143614515;;;;;Guennole;15/04/2014
4866;Melting Pot Productions;meltingpotproductions.fr/Melting_Pot_Productions/Identite.html;107 rue des Couronnes;75020;Paris;;;;;;;;;;;;;Formation d'acteurs;Pratiques théâtrales mixtes;;;;;;;;;meltingpotparis@gmail.com;;;;;660873277;144620855;;;;Omar;15/04/2014
4867;La voix de l'acteur;lavoiedelacteur.com;107 rue des Couronnes;75020;Paris;;;;;;;;;;;;;Formation d'acteurs;Pratiques théâtrales mixtes;;;;;;;;;lavoiedelacteur@gmail.com;meltingpotparis@gmail.com;taftheatre@gmail.com;;;;;;;;Mehdi;15/04/2014
4868;Compagnie Les Arts Masqués;artsmasques.free.fr ;109 rue des Haies;75020;Paris;;;;;;;;;;;;;Ecriture théâtrale;Théâtre amateurs;Improvisation théâtrale;Ateliers d'écriture;;;;;;;artsmasques@free.fr;marie.lestanc@club-internet.fr;;;;662344065;;;;;Elisa;15/04/2014
4869;Unión de Asociaciones Latinoamericanas en Francia;unionlatinos.org;86 Avenue Philippe Auguste;75011;Paris;;;;;;;;;;;;;Apprentissage d'une langue;;;;;;;;;;asofsi@hotmail.com;cdlp@netcourrier.com;unidalatinoamerica@hotmail.com;wayra@noos.fr;unionservisocial@gmail.com;628621854;;;;;Zara;15/04/2014
4871;Yogakat;yogakat.fr;83 rue de Rebeval;75019;Paris;;;;;;;;;;;;;Ashtanga Vinyasa yoga;;;;;;;;;;yogakat@orange.fr;;;;;140241914;612639545;;;;Mehdi;15/04/2014
4873;Les arts et le Cœur;lesartsetlecoeur.net;110 rue de la réunion;75020;Paris;5 rue du Général Guilhem;75011;Paris;15 rue Lavoisier;93100;Montreuil;;;;;;;Cuisine européenne;Cuisine bio;Reiki;Relaxation & méditation;;;;;;;soulieeric2001@gmail.com;savitri.indrajit@gmail.com;sandrine.michelot@wanadoo.fr;;;632670697;682394439;695202150;;;Zara;15/04/2014
4874;Saadia-Orient;saadia-orient.com;110 rue des Amandiers;75020;Paris;20 rue Borrégo;75020;Paris;;;;;;;;;;Danse orientale;Danse indienne & Bollywood;Capoeira;Tango, Chachacha, Samba, Forro & Mambo;;;;;;;couleursbrazil@free.fr;;;;;663169957;611097979;144628540;;;Zara;15/04/2014
4876;Danse en Seine;danseenseine.org;111 rue des Amandiers;75020;Paris;;;;;;;;;;;;;Ashtanga Vinyasa yoga;Danse contemporaine & moderne;Danse africaine & Afro jazz;Zumba;Gymnastique douce, stretching & étirements;Danse classique;Salsa, Bachata & Chacha;Comédie musicale & chorégraphies;Rap, hip-hop & reggae;;danseenseine@gmail.com;contact@danseenseine.org;;;;;;;;;Elisa;15/04/2014
4877;L'aquilone;http://associationlaquilone.yolasite.com/;17 avenue Edison;75013;Paris;66 avenue d'Ivry;75013;Paris;30 rue Louis Lumière;75020;Paris;114 rue de Ménilmontant;75020;Paris;3 rue Caillaux;75013;Paris;Gymnastique douce, stretching & étirements;;;;;;;;;;laquilone@hotmail.com;laquilone2@gmail.com;;;;628303238;144628540;;;;Mehdi;15/04/2014
4879;Ménilmontant à Contretemps;menilacontretemps.free.fr;114 Rue de Ménilmontant;75020;Paris;25 rue de  La Bidassoa;75020;Paris;;;;;;;;;;Danse classique;Hatha yoga;Théâtre de rue;Gymnastique douce, stretching & étirements;Improvisation théâtrale;;;;;;menilacontretemps@ymail.com;menilacontretemps@free.fr;;;;143665804;664224005;140334479;;;Elisa;15/04/2014
4880;Paris-yoga;paris-yoga.org;114 rue de Ménilmontant;75020;Paris;"124 rue de Bagnolet
";75020;Paris;;;;;;;;;;Hatha yoga;Qi Gong;Feng Shui & bien-être;Tai Chi Chuan;Gymnastique posturale & Mézières;Respiration;;;;;webmaster@paris-yoga.org;;;;;663033737;698185717;;;;Zara;15/04/2014
4882;Elise Schmitt;http://elise.musique.chant.free.fr/;116 rue Pelleport;75020;Paris;;;;;;;;;;;;;Chant lyrique & classique;Techniques vocales;Solfège;;;;;;;;elschmitt@gmail.com;;;;;683999443;;;;;Mehdi;15/04/2014
4883;Sophro Axe;sophro-axe.fr ;119 rue des Pyrénées;75020;Paris;4 chemin de la Meresse;77750;;;;;;;;;;;Sophrologie;Relaxation autres;;;;;;;;;sophie.chatizer@sfr.fr;;;;;616566196;;;;;Zara;15/04/2014
4885;Ecole Itsuo Tsuda;http://ecole-itsuo-tsuda.org/;120 rue des Grands-Champs;75020;Paris;;;;;;;;;;;;;Aïkido;Self-défense;;;;;;;;;dojo@scuoladellarespirazione.org;;;;;143734471;;;;;Mehdi;15/04/2014
4888;A Corps Poétique;acorpspoetique.fr;70 rue Jean Pierre Timbaud;75011;Paris;;;;;;;;;;;;;Méthode Feldenkrais;Yoga autres;;;;;;;;;acorpspoetique@yahoo.fr;;;;;681746210;;;;;Youness;15/04/2014
4895;Ragu Bénédicte;;14 rue de Clos;75020;Paris;5 Route de Dijon;21121;Fontaine les Dijon;42 rue des Grandes Pannes;49100;ANGERS;;;;;;;Technique Alexander;;;;;;;;;;benedicte.ragu@sfr.fr;;;;;620480303;;;pas de photo;;Zara;15/04/2014
4901;Les studios du Legato;lelegato.com/www.hathayogaparis.fr ;145 rue de Belleville;75020;Paris;;;;;;;;;;;;;Yoga autres;Danse contemporaine & moderne;Danse indienne & Bollywood;Danse classique;Hip-hop & break dance;Salsa, Bachata & Chacha;Zumba;Art-thérapies;Méthode Feldenkrais;Capoeira;m.zaidi63@gmail.com;renoux_yves@wanadoo.fr;;;;661441190;142005023;973175339;;;Guennole;15/04/2014
4903;Amalia;http://www.coursdansehiphopparis.fr/;145, rue de Belleville;75020;Paris;290 boulevard Voltaire;75012;Paris;5 passage des Taillandiers;75011;Paris;;;;;;;Danse classique;Hip-hop & break dance;;;;;;;;;amalia.salle@yahoo.fr;;;;;06 50 44 93 50;;;;;Youness;15/04/2014
4904;Les Mouettes de Paris;http://www.mouettesdeparis.com/accueil.html;148 Avenue Gambetta;75020;Paris;15 rue Mathis;75019;Paris;32 rue Edouard Pailleron;75019;Paris;;;;;;;Natation synchronisée;Perfectionnement natation;;;;;;;;;mouettesdeparis@free.fr;synchromdp@gmail.com;;;;688390912;699341301;;;;Guennole;15/04/2014
4905;Dance India;danse-bollywood-danceindia.fr;15 Rue du retrait;75020;Paris;13 rue Guyton de Morveau;75013;Paris;21 rue diaz;92100;Boulogne Billancourt;6 rue lecompte de nouy;75016;Paris;13 rue Guyton de Morveau;75013;Paris;Danse indienne & Bollywood;Hatha yoga;;;;;;;;;danceindia@live.fr;;;;;659213222;;;;;Elisa;15/04/2014
4906;Atelier théâtre Tourtour;theatredutourtour.com;39 quai d'Anjou;75004;Paris;15 rue du Retrait;75020;Paris;;;;;;;;;;Théâtre amateurs;;;;;;;;;;tourtour@laposte.net;;;;;686435987;659272058;;;;Fabrice;15/04/2014
4907;Atelier 11 à 13;http://www.atelier11a13.fr/;15 rue du Retrait;75020;Paris;;;;;;;;;;;;;Art dramatique;Improvisation théâtrale;Pratiques théâtrales mixtes;Formation d'acteurs;Respiration;Techniques vocales;Travail de la voix;;;;contact@atelier11a13.fr;atelier.de.theatre@free.fr;;;;142635311;660923275;;;;Mehdi;15/04/2014
4908;Lula Lawrie;lornadansebutoh.wordpress.com;15 rue du retrait;75020;Paris;1 rue Keller;75011;Paris;3 rue de Vignoles;75020;Paris;;;;;;;Diverses danses classiques & contemporaines;Ateliers corps & mouvement;;;;;;;;;lulalawrie@hotmail.com;;;;;666473336;;;;;Guennole;15/04/2014
4909;Paola Greco;http://www.paolagreco.net/;4 Impasse Cordon Boussard;75020;Paris;;;;;;;;;;;;;Formation d'acteurs;Pratiques théâtrales mixtes;Improvisation théâtrale;Ateliers corps & mouvement;;;;;;;paolagrecoparis@gmail.com;;;;;660840677;149290677;629338571;;;Mehdi;15/04/2014
4910;Teatro Pazzo;teatropazzo.com;15 rue Henri Chevreau;75020;Paris;;;;;;;;;;;;;Ecriture théâtrale;Pratiques théâtrales mixtes;Techniques vocales;Commedia dell'arte & masques;Jazz & gospel;Clown;Danse contemporaine & moderne;;;;accueil@teatropazzo.com;teatro.pazzo@wanadoo.fr;;;;143475076;660022396;176720348;;;Zara;15/04/2014
4914;Les Enfants Terribles;http://www.lesenfantsterribles.fr/;157 rue Pelleport;75020;Paris;;;;;;;;;;;;;Formation d'acteurs;Improvisation théâtrale;Pratiques théâtrales mixtes;Respiration;Diction & déclamation;Diverses danses classiques & contemporaines;;;;;contact@lesenfantsterribles.fr;;;;;146361966;;;;;Mehdi;15/04/2014
4916;Association Naçao Capoeira;http://www.nacao-capoeira-paris.com/;31 rue du commandant Mouchotte;94160;Saint Mandé;20 rue Borrégo;75020;Paris;64 avenue des minimes;94160;Saint Mandé;4-12 rue Denoyez;75020;Paris;;;;Capoeira;;;;;;;;;;contact@nacao-capoeira-paris.com;;;;;142621022;615293922;;;;Mehdi;15/04/2014
4921;Association Onilé;http://onile.asso.free.fr/;25 rue Boyer;75020;Paris;;;;;;;;;;;;;Danse africaine & Afro jazz;Tango, Chachacha, Samba, Forro & Mambo;Capoeira;Salsa, Bachata & Chacha;Rumba, Paso doble & Jiive;;;;;;onile.asso@gmail.com;;;;;616504258;;;;;Mehdi;15/04/2014
4923;Valerie Lebrun;valerielebrun.fr;167 avenue de bagnolet;75020;Paris;;;;;;;;;;;;;Céramique;Autres arts plastiques;;;;;;;;;lebrun.valerie@aliceadsl.fr;;;;;143613570;663926367;;pas de photo;;Zara;15/04/2014
4924;Théâtre de Verre;theatredeverre.fr;17 rue de la Chapelle;75018;Paris;;;;;;;;;;;;;Clown;Improvisation théâtrale;Djembé & musique africaine;Danse contemporaine & moderne;Tango argentin;Blues & West coast;Swing, Lindy hop & Be-bop;Danse africaine & Afro jazz;;;theatredeverre@hotmail.fr;andreatango@wanadoo.fr;theatredeverre@hotmail.com;echiquier@tangodiffusion.com;jerfrom@gmail.com;675695725;144839346;952688416;;;Zara;15/04/2014
4925;Tamara Milla Vigo;;17 rue lisfranc;75020;Paris;;;;;;;;;;;;;Salsa, Bachata & Chacha;Diverses danses classiques & contemporaines;;;;;;;;;tamara.milla@gmail.com;;;;;603264273;;;;;Zara;15/04/2014
4931;ASPG Paris;aspg.fr;181 rue des Pyrénées;75020;Paris;;;;;;;;;;;;;Football;;;;;;;;;;asphilippegarnier@gmail.com;;;;;;;;;;Youness;15/04/2014
4932;La Katedral;lakatedral.free.fr;185 rue des Pyrénées;75020;Paris;23 boulevard Auguste Blanqui;75013;Paris;;;;;;;;;;Tango, Chachacha, Samba, Forro & Mambo;Tango argentin;;;;;;;;;lakatedral@gmail.com;ray.tango@free.fr;;;;680338851;;;;;Omar;15/04/2014
4936;Le P'tit Bal Perdu;leptitbalperdu.com;19-21 rue Boyer;75020;Paris;64 rue Orfila;75020;Paris;46 rue de rigoles;75020;Paris;54 Rue de Clichy;75009;Paris;;;;Tango, Chachacha, Samba, Forro & Mambo;;;;;;;;;;thiago@leptitbalperdu.com;leptitbalperdu@gmail.com;;;;635283590;;;;;Guennole;15/04/2014
4937;Compagnie Les tournesols;cielestournesols.over-blog.com;190 bld de charonne;75020;Paris;35 avenue Faidherbe;93100;Montreuil;7 rue des Plâtrières;75020;Paris;;;;;;;Théâtre amateurs;Respiration;Travail de la voix;;;;;;;;sofitebo@gmail.com;contact@cielestournesols.com;compagnie.lestournesols@gmail.com;resa@confluences.net;;660498247;;;;;Elisa;15/04/2014
4938;Atlassian Confluence;confluences.net;190 boulevard de Charonne;75020;Paris;;;;;;;;;;;;;Formation d'acteurs;Chant & instrument;Théâtre amateurs;;;;;;;;resa@confluences.net;abrasens@gmail.com;compagnie.avantpendantapres@gmail.com;inna_clem@yahoo.fr;arthur@confluences.net;686005558;608504425;;;;Fabrice;15/04/2014
4939;Paris Football Gay Pfg;parisfootgay.free.fr;190 boulevard de Charonne;75020;Paris;;;;;;;;;;;;;Football;;;;;;;;;;parisfootgay@yahoo.fr;jacques.lize@parisfootgay.info;;;;673513522;699890937;144931602;;;Zara;15/04/2014
4943;Studio Biopilates;lecourspilatesparis.fr;2 rue Boyer;75020;Paris;;;;;;;;;;;;;Pilates;Gymnastique douce, stretching & étirements;;;;;;;;;d_gbok@yahoo.fr;marcelasbrag@gmail.com;carolinebergerdefemynie@gmail.com;;;669592786;650811892;;;;Fabrice;15/04/2014
4944;Association la Rose et le Poète;laroseetlepoete.fr;2 rue du capitaine-marchal;75020;Paris;80 allée Darius Milhaud;75019;Paris;;;;;;;;;;Pratiques théâtrales mixtes;;;;;;;;;;renee.mary@wanadoo.fr;;;;;652397064;627540725;;;;Youness;15/04/2014
4945;Guillaume et François Martigné;violonvioloncelleparis.fr;2 rue du repos;75020;Paris;104 avenue Daumesnil;75012;Paris;;;;;;;;;;Violon, violoncelle & alto;;;;;;;;;;guillaumemartigne@yahoo.fr;fmartigne@yahoo.fr;;;;664623285;660983622;144679829;;;Mehdi;15/04/2014
4947;Lefort Antoine;http://www.123pages.fr/fr/b/lefort-antoine-paris;2 square Nouveau Belleville;75020;Paris;;;;;;;;;;;;;Chant & instrument;;;;;;;;;;antlefort@yahoo.fr;;;;;950123284;638664270;;;;Guennole;15/04/2014
4951;CréasenS;http://www.gambetta-village.com/taxonomy/term/1315;5 rue St Blaise;75020;Paris;15 rue du retrait;75020;Paris;2/4 rue Eugénie Legrand;75020;Paris;124 avenue de la République;75011;Paris;4 rue des Lillas;75019;Paris;Tai Chi Chuan;Yoga autres;Respiration;Ateliers corps & mouvement;;;;;;;creasens@hotmail.fr;;;;;670715148;144627121;;pas de site disponible;;Elisa;15/04/2014
4952;Contradanza XXL;tango-contradanza.com;21 rue Boyer;75020;Paris;;;;;;;;;;;;;Tango, Chachacha, Samba, Forro & Mambo;Tango argentin;;;;;;;;;contact@geomuse.fr;;;;;681792644;;;;;Elisa;15/04/2014
4953;Tenshin;ecole-itsuo-tsuda.org;21 rue de Seine;75020;Paris;120 rue des grands champs;75020;Paris;;;;;;;;;;Aïkido;;;;;;;;;;tenshin.contact@ecole-itsuo-tsuda.org;info@ecole-itsuo-tsuda.org;;;;143734471;;;;;Zara;15/04/2014
4954;Cours de Capoeira Angola à Paris;chamadadeangola.fr;21 rue de la Bidassoa;75020;Paris;30 Boulevard de la Liberté;93260;Les Lilas;;;;;;;;;;Capoeira;Culture musicale;;;;;;;;;mestreboavida@hotmail.com;;;;;628754650;;;;;Elisa;15/04/2014
4955;Un Tour en Coulisses… le goût du jeu !;untourencoulisses.com ;210 rue de belleville;75020;Paris;;;;;;;;;;;;;Improvisation théâtrale;Mise en scène & expression scénique;Diverses danses classiques & contemporaines;;;;;;;;untourencoulisses@sfr.fr;;;;;675193119;;;;;Zara;15/04/2014
4956;Compagnie la déferlante;ladeferlante.org;211 avenue Gambetta;75020;Paris;5 rue de l'Orme;75019;Paris;5 rue Curial;75019;Paris;;;;;;;Théâtre de rue;Improvisation théâtrale;;;;;;;;;corinne.chevalier@ladeferlante.org;diffusion@ladeferlante.org;administration@ladeferlante.org;claire.petrouchine@ladeferlante.org;;612968987;983507097;;;;Elisa;15/04/2014
4957;Le cirque dans les étoiles;http://www.lecirquedanslesetoiles.fr/lecole.html;22 rue Paul Meurice;75020;Paris;Parc de Montgardé;78410;Aubergenville;;;;;;;;;;Funambule & acrobate;Jonglerie;Art dramatique;;;;;;;;sebastien.fleury@jongle-ris.org;contact@lecirquedanslesetoiles.fr;contact@brunowest.fr;;;663215343;681094753;;;;Fabrice;15/04/2014
4958;Compagnie des Corps Bruts;ciedescorpsbruts.over-blog.com;22 rue de Bagnolet;75020;Paris;;;;;;;;;;;;;Danse contemporaine & moderne;;;;;;;;;;ciedescorpsbruts@gmail.com;;;;;681399430;;;;;Elisa;15/04/2014
4960;Kettenmann Kirsten;;221 boulevard Davout;75020;Paris;4 Impasse Cordon Boussard;75020;Paris;;;;;;;;;;Méthode Feldenkrais;;;;;;;;;;kirsten.ket@gmail.com;;;;;628215914;;;;;Mehdi;15/04/2014
4961;Paris Sport Club;paris-sport-club.org;23 rue Balkans;75020;Paris;34 rue Louis Lumière;75020;Paris;47 rue Olivier Métra;75020;Paris;83/87 rue des Haies;75020;Paris;148 avenue Gambetta;75020;Paris;Aquagym;Initiation natation;Aérobic & fitness;Renforcement musculaire;Jazz, Street Jazz & Modern jazz;Yoga autres;Handball;Renforcement musculaire;Jazz, Street Jazz & Modern jazz;Yoga autres;contact@paris-sport-club.org;;;;;624420820;144628300;660805642;;;Zara;15/04/2014
4962;Musica d'Arno;https://www.facebook.com/pages/Musica-dArno/152886758085119;23 rue Louis Pouey;75020;Paris;;;;;;;;;;;;;Chant choral;Chant & instrument;;;;;;;;;bichat@oos.fr;;;;;661747626;;;;;Mehdi;15/04/2014
4963;Eukolia;eukolia.fr ;24 rue de la chine;75020;Paris;;;;;;;;;;;;;Feng Shui & bien-être;Massage;Psychothérapies;Relaxation & méditation;Hatha yoga;Qi Gong;Shiatsu;Yoga Nidra;;;eukolia@hotmail.fr;laurent.cortes@taodharma.com;hs@lamaisondeveda.fr;kolakowski.sylvain@neuf.fr;;952557601;677348831;615784296;;;Mehdi;15/04/2014
4966;Imed Chemam;imedtango.com;249 rue Des Pyrénées;75020;Paris;4 impasse Cordon Boussard;75020;Paris;;;;;;;;;;Tango argentin;;;;;;;;;;imed.tango@free.fr;imedcheman@gmail.com;;;;143618577;617763117;;;;Mehdi;15/04/2014
4969;Mohamed Kouyaté;http://centre-momboye.com/;25 rue Boyer;75020;Paris;;;;;;;;;;;;;Danse africaine & Afro jazz;Ragga, Dancehall & House;;;;;;;;;mohameddjelimodou@yahoo.fr;;;;;624417556;;;;;Mehdi;15/04/2014
4970;Sudanzare;sudanzare.wordpress.com;25 rue Boyer;75020;Paris;;;;;;;;;;;;;Autres danses de société;Danses folks, de caractère & traditionnelles;;;;;;;;;sudanzaresudanzare@gmail.com;;;;;649874886;;;;;Zara;15/04/2014
4972;Tango des Reines;http://www.tangodesreines.com/;25 rue Boyer;75020;Paris;22 place des Vosges;75004;Paris;;;;;;;;;;Tango argentin;Tango, Chachacha, Samba, Forro & Mambo;;;;;;;;;ezio@tangodesreines.com;;;;;659540025;;;;;Zara;15/04/2014
4974;Victor et Coralie;victor-kizomba.fr ;25 rue Boyer;75020;Paris;;;;;;;;;;;;;Danse africaine & Afro jazz;;;;;;;;;;vt.producao@gmail.com;;;;;676911954;;;;;Zara;15/04/2014
4975;Nahla Bellydreams;http://bellydreams.fr/;25 rue boyer;75020;Paris;;;;;;;;;;;;;Danse orientale;Danses folks, de caractère & traditionnelles;;;;;;;;;compagnie.bellydreams@gmail.com;;;;;689820818;;;;;Mehdi;15/04/2014
4976;Shintaido Paris;shintaidoparis.com;25 rue de la Bidassoa;75020;Paris;162 rue Pelleport;75020;Paris;34 rue de la Montagne Ste Geneviève;75005;Paris;;;;;;;Shiatsu;Qi Gong;Tai Chi Chuan;;;;;;;;sv.magne@orange.fr;;;;;607278403;147712168;607098923;;;Zara;15/04/2014
4977;Association Sportive Saint Marcel;http://www.mairie11.paris.fr/mairie11/jsp/site/Portal.jsp?page=searchasso&id=428;25 rue Saint Blaise;75020;Paris;;;;;;;;;;;;;Gymnastique douce, stretching & étirements;Gymnastique autres;;;;;;;;;claudine.jourdain@tiscali.fr;;;;;143488448;;;;;Mehdi;15/04/2014
4979;Multimediarts;multimediarts.asso.fr ;25 rue Boyer;75020;Paris;8 impasse Druinot;75012;Paris;6 rue Mousset Robert;75012;Paris;;;;;;;Jazz, Street Jazz & Modern jazz;Barre au sol contemporaine;;;;;;;;;info@multimediarts.asso.fr;;;;;143588501;662507533;;;;Mehdi;15/04/2014
4980;Emerson Santos ;http://centre-momboye.com/;25 rue Boyer;75020;Paris;;;;;;;;;;;;;Danse africaine & Afro jazz;Capoeira;;;;;;;;;olorum.bahia.capoeira@hotmail.fr;;;;;617027782;;;;;Mehdi;15/04/2014
4984;Good-Minton;http://www.mairie20.paris.fr/mairie20/jsp/site/Portal.jsp?page=searchasso&id=3199;256 rue Belleville;75020;Paris;;;;;;;;;;;;;Badminton;;;;;;;;;;good.minton@yahoo.fr;;;;;685563074;;;;;Mehdi;15/04/2014
4985;Les Ateliers de Ménilmontant;ateliersdemenilmontant.org;26 rue de la Mare;75020;Paris;40-42 rue des Panoyaux;75020;Paris;43 rue de Borrégo;75020;Paris;9 rue des Gâtines;75020;Paris;17 rue Etienne Marey;75020;Paris;Découverte dessin & peinture;Couture & création en feutre et laine;Ateliers d'écriture;Céramique;Sculpture & taille de pierre;Travaux sur photo;Gravure;Mosaïque décorative;;;contact@ateliersdemenilmontant.org;president@ateliersdemenilmontant.org;ajalilova@club-internet.fr;;;686431307;143665487;;;;Guennole;15/04/2014
4986;Association Sportive Dumas Voltaire;http://www.asdumasvoltaire.fr/;26 Rue des Orteaux;75020;Paris;8-10 Passage Bullourde;75011;Paris;26 Boulevard Carnot;75012;Paris;115 boulevard de Charonne;75011;Paris;72 rue Louis Lumière;75012;Paris;Aquagym;Natation synchronisée;Initiation natation;Perfectionnement natation;Coaching sportif & gym;Ping-pong / tennis de table;Gymnastique douce, stretching & étirements;;;;dufhen@wanadoo.fr;dufau_henri@orange.fr;;;;625708140;144932818;147005894;;;Mehdi;15/04/2014
4987;Ecole de piano Alban;ecole-piano-alban.fr;26 rue des Tourelles;75020;Paris;72 avenue Parmentier;75011;Paris;;;;;;;;;;Eveil musical;Piano;Conteurs & conteuses;;;;;;;;alban.22@orange.fr;;;;;612734253;148070885;;;;Youness;15/04/2014
4990;Association Tango en el cuerpo;http://marielleb.blogspot.fr/;27 rue de la Cour des Noues;75020;Paris;;;;;;;;;;;;;Tango, Chachacha, Samba, Forro & Mambo;Tango argentin;;;;;;;;;assotango@gmail.com;;;;;630083500;;;;;Mehdi;15/04/2014
